date,px_spy,px_ief,px_shy,ret_spy,ret_ief,ret_shy
2021-08-31,425.5384521484375,104.3699951171875,77.0965805053711,0.02975999962189091,-0.003944689449905225,-0.0003243810494988342
2021-09-30,405.7060241699219,102.70309448242188,77.01879119873047,-0.046605489770399466,-0.015971071311194462,-0.001008985173281518
2021-10-31,434.171875,102.24824523925781,76.7603988647461,0.07016373712547042,-0.004428778367938202,-0.0033549258559206763
2021-11-30,430.6832580566406,103.36487579345703,76.71662139892578,-0.008035105782380203,0.010920779633785793,-0.0005703131623566726
2021-12-31,450.6014099121094,102.82320404052734,76.55372619628906,0.04624779692004943,-0.0052403850802477114,-0.002123336503437323
2022-01-31,426.83612060546875,100.6505126953125,76.02569580078125,-0.05274126707964821,-0.02113036026730397,-0.006897513964949309
2022-02-28,414.2371826171875,100.3444595336914,75.69718170166016,-0.02951703799202754,-0.0030407511439864976,-0.004321092962857431
2022-03-31,429.80853271484375,96.26953887939453,74.63603973388672,0.03759042102226329,-0.040609323855381296,-0.014018249344548095
2022-04-30,392.084716796875,92.19901275634766,74.26519775390625,-0.08776888555396967,-0.04228259707513904,-0.004968671720829487
2022-05-31,392.96966552734375,92.76915740966797,74.70796203613281,0.0022570344942243192,0.0061838477037385875,0.005961935006135066
2022-06-30,360.5652770996094,91.96815490722656,74.2639389038086,-0.0824602794321273,-0.008634362160951703,-0.005943451276444467
2022-07-31,393.768798828125,94.69174194335938,74.56832885742188,0.09208740784915581,0.029614457731377275,0.004098758537539382
2022-08-31,377.70220947265625,91.04251098632812,73.96434020996094,-0.040802088441958095,-0.03853800639990412,-0.008099801305937682
2022-09-30,342.7852783203125,86.7316665649414,73.08241271972656,-0.09244566294990542,-0.047349797085825984,-0.011923684950489233
2022-10-31,370.64532470703125,85.4705581665039,72.99049377441406,0.08127550437182185,-0.014540345509136854,-0.0012577437155093518
2022-11-30,391.2500305175781,88.55796813964844,73.49689483642578,0.05559143590124438,0.03612249690858449,0.006937904319113342
2022-12-31,368.70294189453125,87.24015808105469,73.58338165283203,-0.05762833703353254,-0.014880762129904301,0.0011767410936032174
2023-01-31,391.8897705078125,90.36431884765625,74.1545181274414,0.06288756063116496,0.035811039724376714,0.007761758997486767
2023-02-28,382.0365905761719,87.40873718261719,73.55692291259766,-0.02514273316926041,-0.03270739715331483,-0.008058783603943409
