Date,AAPL,MSFT,GOOG,AMZN,TSLA,TCEHY,NVDA,TSM,META,BABA,ASML,AVGO,ORCL,CSCO,ADBE,CRM,NFLX,TXN,QCOM,SAP
2024-02-14 00:00:00-05:00,183.04452514648438,405.6426696777344,146.4463653564453,170.97999572753906,188.7100067138672,36.92720413208008,73.87226104736328,126.97085571289062,471.05987548828125,71.82891082763672,913.9142456054688,124.16873931884766,112.63453674316406,48.4184684753418,604.6599731445312,287.0928039550781,579.3300170898438,152.273193359375,150.15335083007812,175.27053833007812
2024-02-15 00:00:00-05:00,182.75625610351562,402.7402038574219,143.26145935058594,169.8000030517578,200.4499969482422,36.32232666015625,72.63072204589844,126.735107421875,481.75946044921875,72.24976348876953,919.2528076171875,124.44911193847656,111.17559814453125,47.24363708496094,590.4400024414062,289.86297607421875,593.4600219726562,155.0125274658203,152.14317321777344,175.39892578125
2024-02-16 00:00:00-05:00,181.215576171875,400.26373291015625,141.0917205810547,169.50999450683594,199.9499969482422,36.5999755859375,72.58573913574219,124.43673706054688,471.0997009277344,72.33785247802734,918.363037109375,122.52197265625,109.72650146484375,46.646583557128906,546.6599731445312,287.6587829589844,583.9500122070312,154.6942138671875,148.93411254882812,174.71746826171875
2024-02-20 00:00:00-05:00,180.47006225585938,399.0056457519531,141.52964782714844,167.0800018310547,193.75999450683594,35.687705993652344,69.4259262084961,123.10092163085938,469.5370788574219,71.584228515625,899.213623046875,120.6597671508789,106.90719604492188,46.49251174926758,541.9099731445312,284.3525085449219,575.1300048828125,156.97055053710938,148.22207641601562,174.41131591796875
2024-02-21 00:00:00-05:00,181.22552490234375,398.4013671875,143.1619110107422,168.58999633789062,194.77000427246094,36.43140411376953,67.4466781616211,123.1107406616211,466.3287658691406,73.97232818603516,897.8690795898438,120.7483139038086,106.6213150024414,46.68510437011719,538.52001953125,281.5326843261719,573.3499755859375,158.26304626464844,148.27081298828125,173.73973083496094
2024-02-22 00:00:00-05:00,183.26321411132812,407.78240966796875,144.63494873046875,174.5800018310547,197.41000366210938,36.629722595214844,78.50851440429688,126.7744140625,484.3630065917969,74.50083923339844,941.0120849609375,128.3673095703125,109.4307861328125,46.77177429199219,537.5700073242188,291.5608215332031,588.469970703125,159.565185546875,150.9434356689453,179.438232421875
2024-02-23 00:00:00-05:00,181.42431640625,406.4847106933594,144.6050567626953,174.99000549316406,191.97000122070312,36.63964080810547,78.78740692138672,127.22622680664062,482.2706298828125,74.34423828125,922.6239624023438,127.52818298339844,110.35740661621094,47.0510368347168,553.4400024414062,290.71685791015625,583.5599975585938,157.88687133789062,151.09950256347656,181.93687438964844
2024-02-26 00:00:00-05:00,180.07247924804688,403.7110290527344,138.09591674804688,174.72999572753906,199.39999389648438,36.223167419433594,79.06231689453125,128.3164825439453,479.9888916015625,74.8825454711914,936.8007202148438,128.78343200683594,109.39134216308594,46.60806655883789,560.47998046875,298.2529296875,587.6500244140625,158.47525024414062,153.16734313964844,185.18609619140625
2024-02-27 00:00:00-05:00,181.5336456298828,403.65155029296875,139.43955993652344,173.5399932861328,199.72999572753906,36.11408996582031,78.67144775390625,126.30294799804688,485.2796325683594,76.02765655517578,930.6514892578125,127.51441955566406,109.7955093383789,46.52140426635742,552.489990234375,297.36920166015625,601.6699829101562,159.09255981445312,154.4061279296875,186.82553100585938
2024-02-28 00:00:00-05:00,180.33091735839844,403.8893127441406,136.78213500976562,173.16000366210938,202.0399932861328,34.68618392944336,77.63385009765625,125.11446380615234,482.2606201171875,73.00337982177734,928.802734375,126.8445053100586,110.09124755859375,46.28065872192383,551.8200073242188,297.6372985839844,596.47998046875,157.25990295410156,152.78851318359375,184.35650634765625
